agg308,wd81,agg2503,utlmag04,duemag01,aepmag01,bi21s,lmd34s,ri27s,rle904,tel32s,tranbal09,at104s,sa21s,at103s,tel03s,at34af,g051s,agg9316,wd03,credits_subcategory,appusers_gender_male,1_cluster_mas_cercano,2_cluster_mas_cercano,3_cluster_mas_cercano,1_cluster_mas_lejano,2_cluster_mas_lejano,3_cluster_mas_lejano,target,set,fecha_desembolso,credito_id_anon
17.0,8.0,-1.0,-2.0,280.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-2.0,0.0,33.0,-3.0,-3.0,-3.0,50.0,75.0,8.0,SUB_21,1.0,50,22,36,5,67,31,0.0,train,2023-01-05,dc04e2e005c9
298.0,719.0,-1.0,301.0,337.0,-2.0,221.0,-1.0,0.0,-1.0,131.0,-2.0,29.0,2.0,0.0,0.0,100.0,75.0,123.0,6.39,SUB_12,1.0,38,20,37,5,3,14,0.0,train,2023-01-05,437da4ea5b07
-1.0,-1.0,-1.0,-2.0,291.0,-2.0,140.0,-1.0,-1.0,-1.0,-3.0,-2.0,0.0,54.0,-3.0,-3.0,-3.0,50.0,46.0,8.0,SUB_21,1.0,31,67,69,5,0,2,0.0,train,2023-01-05,96766a2c9873
897.0,0.2,-1.0,142.0,299.0,310.0,21.0,-1.0,-6.0,-1.0,567.0,-2.0,65.0,11.0,80.0,2.0,95.0,30.0,567.0,0.32,SUB_12,0.0,10,41,49,5,4,2,0.0,train,2023-01-05,2eabd85bb348
0.0,0.0,-1.0,-2.0,428.0,-2.0,98.0,-1.0,-3.0,-1.0,555.0,-1.0,50.0,8.0,33.0,1.0,-3.0,50.0,574.0,7.86,SUB_21,1.0,26,17,50,5,11,3,0.0,train,2023-01-05,9a792e15023b
-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,14.0,-3.0,-3.0,-1.0,0.0,-2.0,-7.0,SUB_21,0.0,55,38,20,5,0,2,1.0,train,2023-01-05,35c17b263343
2013.0,5.72,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-6.0,-1.0,1262.0,-2.0,83.0,3.0,100.0,7.0,87.0,17.0,0.0,0.75,SUB_21,0.0,28,19,52,5,0,2,1.0,train,2023-01-05,f416741a7e01
10000.0,2.81,4.2,337.0,348.0,301.0,23.0,-3.0,1.0,-1.0,646.0,389.0,24.0,5.0,63.0,1.0,94.0,21.0,8779.0,2.61,SUB_21,0.0,14,19,52,5,0,49,1.0,train,2023-01-05,16853dbff581
1437.0,8.0,-1.0,305.0,308.0,-2.0,-1.0,-1.0,-3.0,-1.0,57.0,-2.0,68.0,1.0,50.0,2.0,-3.0,21.0,1253.0,6.12,SUB_33,1.0,43,64,46,5,0,33,1.0,train,2023-01-05,de1bbf3bfe2c
305.0,1.33,6.1,242.0,357.0,-2.0,-1.0,-1.0,-6.0,-1.0,155.0,-2.0,58.0,8.0,75.0,1.0,96.0,31.0,155.0,1.56,SUB_21,1.0,47,59,52,5,0,33,1.0,train,2023-01-05,b1a692dc7623
1319.0,-7.0,-1.0,-2.0,373.0,309.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,31.0,16.0,75.0,1.0,59.0,25.0,406.0,4.8,SUB_21,0.0,16,51,35,5,0,2,1.0,train,2023-01-05,4aaad64b4c64
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_21,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-01-05,d7e516221251
0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,60.0,33.0,100.0,2.0,79.0,13.0,168.0,0.0,SUB_21,0.0,69,31,41,5,0,2,1.0,train,2023-01-05,30fb932a0520
337.0,596.0,-1.0,296.0,306.0,-2.0,-1.0,-1.0,-6.0,-1.0,64.0,-2.0,30.0,7.0,50.0,2.0,100.0,60.0,401.0,4.58,SUB_21,0.0,64,37,55,5,0,1,0.0,train,2023-01-06,595b35bd198a
-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,36.0,-3.0,-3.0,-1.0,0.0,-2.0,-7.0,SUB_21,0.0,59,43,47,5,11,0,0.0,train,2023-01-06,f3bd821bcf14
2467.0,707.0,-1.0,300.0,399.0,246.0,3.0,-1.0,1.0,-1.0,0.0,-2.0,73.0,5.0,100.0,1.0,93.0,44.0,0.0,2.55,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-06,593e6fba1443
770.0,79.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,33.0,51.0,100.0,1.0,-3.0,83.0,2488.0,7.55,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-06,7a999e99a0b3
5451.0,6.75,4.4,-2.0,441.0,-2.0,2.0,-1.0,-3.0,-1.0,0.0,5171.0,77.0,3.0,100.0,3.0,98.0,71.0,0.0,5.92,SUB_12,0.0,20,41,40,5,4,0,0.0,train,2023-01-06,2135f8ebbfa5
-2.0,-7.0,-2.0,535.0,530.0,-2.0,99.0,-3.0,1.0,-1.0,343.0,-2.0,9.0,31.0,50.0,0.0,278.0,5.0,343.0,-2.0,SUB_21,1.0,35,51,31,5,0,2,0.0,train,2023-01-06,bd4199da6629
886.0,514.0,5.2,553.0,440.0,-2.0,-1.0,-1.0,1.0,-1.0,0.0,823.0,16.0,5.0,75.0,1.0,126.0,33.0,0.0,1.67,SUB_21,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-06,dd96f1dfa8f2
426.0,8.0,-1.0,-2.0,312.0,-2.0,34.0,-1.0,-1.0,-1.0,208.0,-2.0,29.0,4.0,0.0,0.0,-3.0,86.0,844.0,7.75,SUB_21,1.0,17,0,2,5,3,67,0.0,train,2023-01-06,ecb20caee7dc
517.0,336.0,-2.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,9.0,9.0,100.0,1.0,-3.0,80.0,517.0,6.14,SUB_21,1.0,59,47,7,5,0,11,0.0,train,2023-01-06,40f1bad9cc6c
9925.0,8.0,5.1,300.0,350.0,-2.0,11.0,-1.0,-6.0,-1.0,0.0,1855.0,78.0,16.0,33.0,2.0,88.0,47.0,3264.0,7.98,SUB_33,1.0,42,67,47,5,0,2,0.0,train,2023-01-06,9ff03618fe38
853.0,8.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,189.0,-1.0,75.0,24.0,67.0,2.0,-3.0,60.0,189.0,7.46,SUB_21,0.0,24,59,68,5,11,49,0.0,train,2023-01-06,e28b87b77e18
151.0,5.0,-1.0,340.0,302.0,-2.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,100.0,14.0,100.0,-1.0,91.0,50.0,595.0,5.0,SUB_12,0.0,48,1,32,5,3,11,0.0,train,2023-01-06,e47b8e9d1cdf
256.0,7.0,-1.0,300.0,300.0,-2.0,-1.0,-1.0,0.0,-1.0,49.0,-1.0,50.0,6.0,0.0,0.0,164.0,100.0,256.0,7.0,SUB_21,1.0,17,50,39,5,11,3,0.0,train,2023-01-06,c5339d959f93
525.0,8.0,-1.0,-2.0,330.0,-2.0,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,13.0,27.0,-2.0,-3.0,-2.0,60.0,-2.0,8.0,SUB_21,0.0,59,68,24,5,11,49,0.0,train,2023-01-06,d8b507bf3ac0
542.0,8.0,-1.0,-2.0,313.0,-2.0,100.0,-1.0,-3.0,-1.0,249.0,-1.0,0.0,9.0,0.0,0.0,-3.0,50.0,681.0,6.92,SUB_21,1.0,33,17,0,5,3,42,0.0,train,2023-01-06,436902d73578
258.0,125.0,-1.0,-2.0,395.0,-2.0,159.0,-1.0,-6.0,-1.0,3388.0,-2.0,32.0,18.0,50.0,2.0,100.0,18.0,704.0,7.75,SUB_21,0.0,1,48,32,5,31,3,0.0,train,2023-01-06,95869ce93ea9
291.0,386.0,-1.0,320.0,274.0,-2.0,48.0,-1.0,0.0,-1.0,0.0,-1.0,60.0,22.0,50.0,3.0,100.0,20.0,0.0,5.2,SUB_33,0.0,42,67,16,5,0,2,0.0,train,2023-01-06,90deac0e15ee
608.0,0.0,-1.0,400.0,351.0,-2.0,81.0,-1.0,1.0,-1.0,0.0,-1.0,12.0,3.0,100.0,1.0,95.0,5.0,0.0,0.0,SUB_21,1.0,63,7,46,5,4,1,1.0,train,2023-01-06,7edecec8c988
0.0,0.0,-1.0,230.0,346.0,363.0,-1.0,-1.0,2.0,-1.0,77.0,-2.0,44.0,11.0,100.0,1.0,65.0,0.0,0.0,0.0,SUB_21,0.0,64,46,43,5,0,33,1.0,train,2023-01-06,185c100ba9df
0.0,0.95,-1.0,225.0,383.0,-2.0,-1.0,-1.0,1.0,-1.0,106.0,-1.0,71.0,2.0,50.0,1.0,74.0,29.0,318.0,7.24,SUB_21,1.0,7,59,46,5,11,4,1.0,train,2023-01-06,e2388c8e7742
29359.0,3.57,3.7,298.0,387.0,-2.0,5.0,98.0,1.0,-1.0,0.0,747.0,47.0,1.0,100.0,2.0,85.0,15.0,27410.0,3.49,SUB_21,1.0,15,23,57,5,3,11,1.0,train,2023-01-06,b48963801bac
4902.0,8.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,52.0,-3.0,-1.0,-3.0,50.0,4902.0,8.0,SUB_21,0.0,19,28,14,5,0,2,1.0,train,2023-01-06,8b35ae40ecdb
291.0,227.0,4.5,300.0,404.0,-2.0,-1.0,-1.0,0.0,-1.0,81.0,-2.0,67.0,24.0,80.0,2.0,82.0,50.0,235.0,0.67,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-01-06,ee94cec9cce9
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-01-06,42ebd5b800b4
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2246.0,13.0,41.0,25.0,1.0,208.0,0.0,0.0,-7.0,SUB_12,0.0,46,59,63,5,0,4,1.0,train,2023-01-06,f983a932a3f0
116.0,788.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,50.0,13.0,100.0,1.0,-3.0,80.0,0.0,0.78,SUB_21,0.0,20,55,37,5,0,2,0.0,train,2023-01-10,5dee7458ed32
868.0,357.0,-1.0,523.0,300.0,-2.0,125.0,-1.0,0.0,-1.0,228.0,-1.0,17.0,6.0,0.0,0.0,60.0,30.0,792.0,4.25,SUB_34,0.0,7,54,59,5,11,4,0.0,train,2023-01-10,de9cfa47094f
67.0,8.0,-1.0,-2.0,287.0,-2.0,127.0,-1.0,-3.0,-1.0,483.0,-2.0,17.0,28.0,0.0,0.0,-3.0,55.0,819.0,7.08,SUB_21,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-10,976a7a215ab0
181.0,7.0,-1.0,296.0,305.0,-2.0,171.0,-1.0,0.0,-1.0,701.0,-1.0,29.0,5.0,29.0,1.0,302.0,27.0,181.0,7.0,SUB_21,1.0,16,58,38,5,0,2,0.0,train,2023-01-10,245dcfd17e19
538.0,8.0,-1.0,-2.0,333.0,-2.0,-1.0,-1.0,-3.0,-1.0,181.0,-1.0,0.0,11.0,0.0,0.0,-3.0,75.0,719.0,7.75,SUB_21,0.0,1,32,4,5,49,31,0.0,train,2023-01-10,afd4820cf735
3829.0,7.0,-2.0,279.0,327.0,322.0,97.0,-1.0,1.0,-1.0,20.0,-2.0,50.0,2.0,100.0,6.0,110.0,18.0,0.0,4.88,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-10,da0a81f64a59
260.0,8.0,-1.0,307.0,323.0,-2.0,-1.0,-1.0,-3.0,-1.0,333.0,-1.0,55.0,12.0,50.0,1.0,51.0,38.0,802.0,6.71,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-10,3feca4e2b683
0.0,0.0,-1.0,-2.0,335.0,-2.0,-1.0,-1.0,-3.0,-1.0,196.0,-2.0,80.0,11.0,33.0,0.0,100.0,33.0,327.0,3.52,SUB_21,1.0,7,59,54,5,11,4,0.0,train,2023-01-10,adfebe7bbe22
1651.0,7.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,83.0,-2.0,78.0,3.0,64.0,2.0,96.0,33.0,0.0,6.91,SUB_21,1.0,0,17,2,5,11,3,1.0,train,2023-01-10,ee96e78a868f
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,137.0,-1.0,-1.0,-1.0,-3.0,-1.0,33.0,15.0,-3.0,-3.0,-3.0,0.0,-2.0,-7.0,SUB_12,0.0,40,46,63,5,4,1,1.0,train,2023-01-10,a885f123a81f
13.0,8.0,-2.0,-2.0,321.0,-2.0,122.0,-3.0,-6.0,-1.0,351.0,-2.0,11.0,5.0,50.0,0.0,-5.0,16.0,585.0,7.35,SUB_21,1.0,65,7,40,5,11,3,1.0,train,2023-01-10,62be0a8a3d8e
6358.0,775.0,-1.0,303.0,274.0,-2.0,-1.0,-1.0,-6.0,-1.0,221.0,-2.0,79.0,10.0,88.0,1.0,60.0,20.0,1004.0,6.02,SUB_33,0.0,67,31,42,5,0,2,0.0,train,2023-01-11,6927e9e7e578
1575.0,7.49,-1.0,332.0,356.0,-2.0,-1.0,-1.0,0.0,-1.0,134.0,-1.0,23.0,9.0,43.0,2.0,90.0,38.0,2340.0,7.49,SUB_21,0.0,1,21,32,5,31,67,0.0,train,2023-01-11,3a079d2764cc
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-4.0,-4.0,-4.0,-6.0,-4.0,-6.0,-4.0,21.0,-4.0,-4.0,-4.0,-4.0,-6.0,-6.0,SUB_21,1.0,7,59,54,5,11,1,0.0,train,2023-01-11,2a1f512bf3a3
1133.0,8.0,-1.0,-2.0,345.0,-2.0,1.0,-1.0,-3.0,-1.0,184.0,-1.0,45.0,191.0,75.0,1.0,98.0,45.0,184.0,4.92,SUB_12,0.0,10,49,53,5,3,4,0.0,train,2023-01-11,a5ef541bcd8d
1254.0,427.0,-1.0,490.0,331.0,-2.0,-1.0,-1.0,0.0,-1.0,171.0,-1.0,43.0,22.0,25.0,1.0,216.0,86.0,822.0,4.46,SUB_21,0.0,31,69,67,5,0,2,0.0,train,2023-01-11,af3c9a8a12de
562.0,5.0,-1.0,463.0,463.0,-2.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,100.0,23.0,100.0,-1.0,129.0,50.0,0.0,5.0,SUB_21,0.0,35,31,51,5,0,2,0.0,train,2023-01-11,f26d02a4dfe3
277.0,533.0,-1.0,-2.0,323.0,-2.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,50.0,71.0,100.0,-1.0,100.0,50.0,100.0,6.08,SUB_33,0.0,21,62,1,5,31,49,0.0,train,2023-01-11,66626b657722
2240.0,719.0,-1.0,295.0,281.0,-2.0,-1.0,-1.0,-2.0,-1.0,1074.0,-2.0,45.0,2.0,0.0,0.0,-2.0,74.0,4255.0,5.61,SUB_21,1.0,31,67,35,5,0,2,0.0,train,2023-01-11,f9636126cd75
0.0,8.0,-1.0,-1.0,321.0,307.0,-1.0,-1.0,-1.0,-1.0,327.0,-2.0,70.0,10.0,57.0,3.0,0.0,29.0,513.0,0.77,SUB_21,1.0,31,67,35,5,0,2,0.0,train,2023-01-11,0a89e1fe23b7
1152.0,734.0,5.9,-2.0,411.0,333.0,0.0,97.0,-1.0,-1.0,571.0,2668.0,75.0,7.0,71.0,3.0,96.0,67.0,69.0,7.91,SUB_21,1.0,16,51,28,5,0,2,0.0,train,2023-01-11,a3fb92ebf01e
579.0,5.0,-1.0,322.0,320.0,-2.0,-1.0,-1.0,-6.0,-1.0,368.0,-1.0,29.0,8.0,50.0,1.0,232.0,67.0,858.0,6.41,SUB_33,0.0,42,67,47,5,0,2,0.0,train,2023-01-11,a21bee1f4469
368.0,5.0,-1.0,296.0,316.0,-2.0,-1.0,-1.0,-6.0,-1.0,0.0,-2.0,67.0,3.0,25.0,1.0,100.0,67.0,735.0,5.35,SUB_12,0.0,59,47,43,5,0,33,0.0,train,2023-01-11,1f2c48fe14d6
2575.0,7.8,10.1,365.0,380.0,-2.0,169.0,-1.0,-6.0,-1.0,0.0,6729.0,80.0,5.0,100.0,1.0,99.0,33.0,0.0,5.92,SUB_12,1.0,10,41,57,5,4,2,0.0,train,2023-01-11,13cbee2113c2
2666.0,491.0,-1.0,524.0,530.0,-2.0,43.0,-1.0,1.0,-1.0,455.0,-2.0,39.0,5.0,50.0,0.0,99.0,48.0,1564.0,4.65,SUB_37,1.0,55,30,66,5,0,2,0.0,train,2023-01-11,ad2fdbcfb181
71.0,0.0,-1.0,276.0,299.0,-2.0,18.0,-1.0,0.0,-1.0,0.0,-1.0,43.0,50.0,40.0,1.0,43.0,40.0,583.0,0.0,SUB_33,1.0,11,6,30,5,0,15,0.0,train,2023-01-11,f777e7b2f3e8
60.0,518.0,-1.0,299.0,333.0,-2.0,-1.0,-1.0,0.0,-1.0,246.0,-1.0,18.0,19.0,0.0,0.0,200.0,50.0,306.0,4.58,SUB_12,0.0,55,37,20,5,0,2,0.0,train,2023-01-11,0d39a955346c
4973.0,768.0,6.5,313.0,433.0,-2.0,-1.0,-1.0,-6.0,-1.0,-1.0,1562.0,93.0,1.0,25.0,-1.0,48.0,40.0,2573.0,7.61,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-11,81de04a5f782
1409.0,77.0,-1.0,333.0,279.0,-2.0,-1.0,-1.0,0.0,-1.0,120.0,-1.0,30.0,13.0,20.0,1.0,100.0,67.0,931.0,6.37,SUB_21,0.0,59,7,46,5,11,1,0.0,train,2023-01-11,785067deee6b
1661.0,8.0,-1.0,-2.0,258.0,278.0,8.0,-1.0,-3.0,-1.0,0.0,-1.0,64.0,25.0,100.0,3.0,76.0,36.0,0.0,5.08,SUB_21,0.0,51,35,67,5,0,2,0.0,train,2023-01-11,1e2090744738
1047.0,6.18,-1.0,296.0,314.0,-2.0,-1.0,-1.0,-6.0,-1.0,172.0,-1.0,62.0,16.0,57.0,3.0,117.0,50.0,637.0,3.9,SUB_21,0.0,35,51,58,5,0,2,1.0,train,2023-01-11,69af3f82c479
7679.0,8.0,2.0,-1.0,432.0,-2.0,74.0,-1.0,-1.0,-1.0,0.0,2025.0,22.0,4.0,100.0,1.0,-3.0,38.0,8979.0,8.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-01-11,5f7259d1d0a6
0.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,170.0,-1.0,25.0,30.0,50.0,1.0,-3.0,40.0,5980.0,7.63,SUB_12,0.0,46,59,47,5,0,1,1.0,train,2023-01-11,af35b15f4e9d
3410.0,7.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,681.0,-1.0,0.0,19.0,17.0,1.0,85.0,57.0,3237.978,7.43,SUB_21,0.0,55,35,16,5,0,2,1.0,train,2023-01-11,21354efb0525
0.0,0.0,-1.0,245.0,346.0,301.0,0.0,-1.0,-6.0,-1.0,0.0,-1.0,90.0,4.0,100.0,1.0,82.0,0.0,0.0,0.0,SUB_21,0.0,69,47,52,5,0,2,1.0,train,2023-01-11,2677c2c8b191
-2.0,-7.0,-1.0,-2.0,301.0,-2.0,81.0,-1.0,-3.0,-1.0,305.0,-2.0,0.0,2.0,0.0,0.0,-3.0,0.0,-2.0,-7.0,SUB_33,0.0,42,67,31,5,0,2,1.0,train,2023-01-11,4697c5d978ee
0.0,0.0,-1.0,-2.0,327.0,-2.0,2.0,-1.0,-6.0,-1.0,-3.0,-2.0,67.0,10.0,100.0,-3.0,99.0,0.0,0.0,0.0,SUB_21,1.0,47,52,59,5,0,33,1.0,train,2023-01-11,04385fbd320b
0.0,628.0,-1.0,-2.0,328.0,-2.0,-1.0,-1.0,-2.0,-1.0,214.0,-2.0,40.0,6.0,0.0,0.0,-2.0,33.0,84.0,5.34,SUB_21,1.0,59,47,46,5,0,33,0.0,train,2023-01-12,458142af6f2b
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_21,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-01-12,2fbc3d6d1982
49.0,8.0,-1.0,-1.0,296.0,-2.0,-1.0,-1.0,-1.0,-1.0,183.0,-1.0,33.0,7.0,0.0,0.0,-3.0,60.0,183.0,7.21,SUB_17,1.0,17,50,0,5,11,3,0.0,train,2023-01-12,56038d995470
469.0,5.0,-1.0,300.0,296.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,29.0,20.0,67.0,2.0,-2.0,33.0,0.0,0.97,SUB_30,1.0,0,33,17,5,3,42,0.0,train,2023-01-12,cf63040bb37c
3514.0,6.0,0.8,-2.0,481.0,289.0,15.0,-1.0,-3.0,-1.0,480.0,-2.0,40.0,23.0,67.0,1.0,96.0,20.0,4287.0,0.31,SUB_12,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-12,b057fcca6478
-2.0,0.0,-1.0,-1.0,307.0,-2.0,139.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,8.0,-3.0,-3.0,-3.0,6.0,-2.0,0.0,SUB_33,1.0,50,17,36,5,3,11,0.0,train,2023-01-12,d0ff9816f47d
242.0,5.0,-1.0,300.0,288.0,-2.0,75.0,-1.0,0.0,-1.0,583.0,-1.0,33.0,1.0,40.0,2.0,-2.0,100.0,1023.0,6.59,SUB_21,0.0,37,64,29,5,3,14,0.0,train,2023-01-12,037cae231d26
2802.0,5.29,-1.0,301.0,362.0,-2.0,-1.0,-1.0,-6.0,-1.0,0.0,-2.0,80.0,22.0,100.0,1.0,72.0,9.0,908.0,5.61,SUB_12,1.0,17,50,0,5,3,42,0.0,train,2023-01-12,0e6acf475a1c
2970.0,722.0,-1.0,300.0,365.0,-2.0,-1.0,-1.0,-6.0,-1.0,232.0,-1.0,100.0,8.0,67.0,0.0,100.0,71.0,232.0,4.24,SUB_21,1.0,20,40,53,5,4,3,0.0,train,2023-01-12,8dadd05e39b0
498.0,497.0,-1.0,433.0,431.0,-2.0,139.0,-1.0,1.0,-1.0,379.0,-2.0,9.0,2.0,50.0,0.0,295.0,69.0,7510.0,7.75,SUB_21,0.0,40,7,46,5,4,1,0.0,train,2023-01-12,8bd4b802ff43
353.0,527.0,-1.0,300.0,351.0,-2.0,-1.0,-1.0,-6.0,-1.0,72.0,-1.0,40.0,31.0,100.0,3.0,100.0,100.0,0.0,5.15,SUB_17,1.0,51,35,58,5,0,2,0.0,train,2023-01-12,18fe84290005
898.253,-2.0,-1.0,-2.0,459.0,-2.0,-1.0,-1.0,0.0,-1.0,2980.0,-1.0,70.0,3.0,29.0,2.0,-5.0,60.0,5384.0,6.83,SUB_21,1.0,17,2,0,5,3,67,0.0,train,2023-01-12,ccce60ad9d57
448.0,7.36,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-2.0,-1.0,61.0,-1.0,33.0,28.0,0.0,0.0,-2.0,83.0,292.0,7.13,SUB_21,0.0,62,26,8,5,11,49,0.0,train,2023-01-12,8c42584974bf
2523.0,6.92,-2.0,379.0,381.0,-2.0,5.0,-1.0,0.0,-1.0,0.0,-2.0,79.0,7.0,56.0,1.0,78.0,32.0,249.0,6.1,SUB_21,0.0,49,53,10,5,3,4,0.0,train,2023-01-12,76556f74ad59
1302.0,686.0,10.3,300.0,366.0,-2.0,-1.0,-1.0,-6.0,-1.0,-3.0,-2.0,90.0,1.0,50.0,-3.0,113.0,31.0,0.0,6.89,SUB_21,1.0,0,33,17,5,3,14,0.0,train,2023-01-12,b35693ebfb69
608.0,7.0,-1.0,300.0,300.0,-2.0,-1.0,-1.0,0.0,-1.0,274.0,-1.0,0.0,-1.0,0.0,0.0,999.0,100.0,736.0,6.65,SUB_21,1.0,47,69,52,5,11,0,0.0,train,2023-01-12,a73c379309ca
587.0,517.0,-1.0,-1.0,300.0,-2.0,-1.0,-1.0,-1.0,-1.0,57.0,-1.0,50.0,10.0,50.0,1.0,-1.0,38.0,57.0,4.48,SUB_21,1.0,52,46,69,5,0,33,0.0,train,2023-01-12,3350415678c0
2221.0,468.0,-1.0,436.0,436.0,-2.0,-1.0,-1.0,0.0,-1.0,302.0,-1.0,56.0,26.0,71.0,4.0,48.0,48.0,1128.0,5.54,SUB_12,1.0,57,18,53,5,3,14,0.0,train,2023-01-12,c95a7c3256dc
-2.0,-7.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,29.0,7.0,100.0,2.0,-2.0,50.0,1216.0,8.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-01-12,a192bcd1ebd9
227.0,666.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,-2.0,0.0,27.0,-3.0,-1.0,-3.0,100.0,227.0,5.31,SUB_21,0.0,47,59,46,5,0,33,0.0,train,2023-01-12,29c03c020100
850.0,727.0,-1.0,387.0,315.0,-2.0,-1.0,-1.0,0.0,-1.0,212.0,-1.0,50.0,4.0,25.0,1.0,100.0,100.0,879.0,4.76,SUB_21,0.0,29,37,64,5,3,0,0.0,train,2023-01-12,edc6227d21d1
10940.0,7.51,-2.0,382.0,376.0,-2.0,69.0,-1.0,-6.0,-1.0,-3.0,-2.0,55.0,15.0,100.0,-3.0,238.0,67.0,5989.0,7.82,SUB_21,0.0,1,21,32,5,31,49,0.0,train,2023-01-12,c6e4628dbf10
0.0,8.0,-1.0,-2.0,287.0,-2.0,131.0,-1.0,-3.0,-1.0,0.0,-1.0,43.0,7.0,100.0,1.0,-3.0,29.0,0.0,2.0,SUB_21,1.0,7,59,46,5,11,4,0.0,train,2023-01-12,773f921d4254
457.0,7.0,12.7,300.0,365.0,308.0,-1.0,-1.0,-6.0,-1.0,3891.0,-2.0,100.0,13.0,91.0,8.0,100.0,32.0,186.0,3.83,SUB_21,1.0,59,24,7,5,11,33,0.0,train,2023-01-12,eb98a80c518c
965.0,8.0,-1.0,295.0,285.0,-2.0,189.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,16.0,100.0,-1.0,-3.0,50.0,1726.0,8.0,SUB_21,1.0,7,59,54,5,11,4,0.0,train,2023-01-12,cd7115ea9f28
644.0,46.0,6.5,296.0,393.0,-2.0,6.0,-1.0,-6.0,-1.0,-1.0,857.0,100.0,6.0,50.0,-1.0,86.0,67.0,265.0,0.62,SUB_21,0.0,59,43,46,5,0,1,0.0,train,2023-01-12,bad6566b6143
902.0,603.0,-1.0,301.0,300.0,-2.0,-1.0,-1.0,0.0,-1.0,84.0,-1.0,67.0,19.0,67.0,2.0,134.0,75.0,484.0,5.49,SUB_33,1.0,64,43,63,5,0,2,0.0,train,2023-01-12,a112408497d3
3249.0,4.07,-1.0,317.0,503.0,-2.0,50.0,-1.0,0.0,-1.0,39.0,-1.0,40.0,6.0,50.0,1.0,74.0,62.0,553.0,5.42,SUB_21,1.0,0,17,2,5,3,67,0.0,train,2023-01-12,b3c247735c46
