credito_id_anon,cliente_id_anon,fecha_desembolso,numero_cuota,dias_retraso,fecha_t_pago,fecha_pago,valor_pagado,estatus_credito,ciudad,sexo,tipo_de_negocio,origen,max_dias_retraso,target
a8d5abb22c98,bf0272589499,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,1.0,1.0
a8d5abb22c98,bf0272589499,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,1.0,1.0
a8d5abb22c98,bf0272589499,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,1.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,1,0.0,2024-04-05,2024-04-05,108200.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,2,0.0,2024-05-05,2024-05-03,108200.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,3,0.0,2024-06-05,,0.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,4,0.0,2024-07-05,,0.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,5,0.0,2024-08-05,,0.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,6,0.0,2024-09-05,,0.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
cadf31ff0d63,d7db55eb5e4d,2024-03-08,7,0.0,2024-10-05,,0.0,ACTIVO,LOC_558,0,,CANAL_02,0.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,1,16.0,2024-04-20,2024-05-06,108136.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
7205f8575a26,03ad32b96da6,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_547,0,,CANAL_04,16.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,1,11.0,2024-04-20,2024-05-01,108200.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
57a4175c98ac,fa8b74733508,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_223,0,,CANAL_20,11.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,1,5.0,2024-04-20,2024-04-25,108200.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
92a8ccef5bf4,ed5bdf454a6d,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_668,1,,CANAL_02,5.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,1,24.0,2024-04-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
41a9691c1d55,a1eb2d789e48,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_373,0,,CANAL_06,24.0,1.0
2a79500d6659,6187034d374d,2024-03-08,1,16.0,2024-04-20,2024-05-06,108136.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
2a79500d6659,6187034d374d,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_606,1,,CANAL_07,16.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,1,0.0,2024-04-20,2024-04-16,108136.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
8d7f92f749d7,6a780c7ec9b4,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_218,1,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,1,0.0,2024-04-20,2024-04-16,108136.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
3751b60c62e6,db6f7578fd4e,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_458,0,,CANAL_06,0.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,1,11.0,2024-04-20,2024-05-01,101300.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
0fec57d3cb6e,31f3ce7f792d,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_479,1,,CANAL_06,11.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,1,0.0,2024-04-20,2024-04-19,110000.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
56d3e7052aff,3ab7fbf8e538,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,1,0.0,2024-04-20,2024-04-17,108136.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
220291b30f75,0ef4173fd9dc,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_155,1,,CANAL_06,0.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,1,24.0,2024-04-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
38b15c160dd4,47bf5c1c73fd,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_505,1,,CANAL_06,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,1,24.0,2024-04-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
28db07a240d0,debc88b5dbb6,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_538,0,,CANAL_04,24.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,1,3.0,2024-04-20,2024-04-23,110000.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
bb8d4bd3ef4a,cd291fad4050,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,3.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,1,24.0,2024-04-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
716d53f801ca,3a7b13648009,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_045,0,,CANAL_06,24.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,1,0.0,2024-04-20,2024-04-16,109000.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
725ca79ca469,94088dfbad83,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_549,1,,CANAL_06,0.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,1,23.0,2024-04-20,2024-05-13,108200.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
1eeffdc0a730,5b314512f646,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_301,0,,CANAL_06,23.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,1,3.0,2024-04-05,2024-04-08,108136.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,2,9.0,2024-05-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,3,0.0,2024-06-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,4,0.0,2024-07-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,5,0.0,2024-08-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,6,0.0,2024-09-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
522c3b844e12,f4e6e9156d67,2024-03-08,7,0.0,2024-10-05,,0.0,ACTIVO,LOC_273,0,,CANAL_02,9.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,1,4.0,2024-04-20,2024-04-24,130000.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
11eb0c8ded68,ef96ded88774,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_047,0,,CANAL_06,4.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,1,10.0,2024-04-20,2024-04-30,113800.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
793bc27b7660,1671ca16dd90,2024-03-08,8,0.0,2024-11-20,,0.0,ACTIVO,LOC_627,0,,CANAL_06,10.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,1,9.0,2024-04-20,2024-04-29,120000.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
d7a0f21c8e09,52d2cc01edb3,2024-03-08,8,0.0,2024-11-20,,0.0,ACTIVO,LOC_577,1,,CANAL_06,9.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,1,24.0,2024-04-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,8,0.0,2024-11-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
10514d785aaa,7409cdf22be3,2024-03-08,9,0.0,2024-12-20,,0.0,ACTIVO,LOC_045,1,,CANAL_06,24.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,1,0.0,2024-04-20,2024-04-18,110000.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
f2ebc04e86a3,c949aa45b3aa,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_098,0,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,1,0.0,2024-04-20,2024-04-13,114000.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
27d59cd98113,bb9ffbe273f9,2024-03-08,8,0.0,2024-11-20,,0.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,1,0.0,2024-04-20,2024-04-17,108136.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,2,0.0,2024-05-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,3,0.0,2024-06-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,4,0.0,2024-07-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,5,0.0,2024-08-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,6,0.0,2024-09-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
c568ed5c67ee,d0ae2820fbde,2024-03-08,7,0.0,2024-10-20,,0.0,ACTIVO,LOC_595,0,,CANAL_06,0.0,1.0
793c7323d654,9012a6e2d3d1,2024-03-08,1,0.0,2024-04-20,2024-04-20,108136.0,ACTIVO,LOC_570,1,,CANAL_06,0.0,1.0
