credito_id_anon,max_dias_retraso,target
c266de9c0d6d,541.0,0.0
c2699297c664,0.0,1.0
c271dce8fc40,0.0,1.0
c27ce0d553e4,0.0,1.0
c27edf0b24c5,360.0,0.0
c28495fcfc33,1.0,1.0
c29624464f94,375.0,0.0
c2a0838a93cc,15.0,1.0
c2a08dc19750,654.0,0.0
c2a179945170,9.0,1.0
c2a59b2adafc,0.0,1.0
c2b30ca7efc4,495.0,0.0
c2b8af76b066,1.0,1.0
c2b9493b70b4,283.0,0.0
c2b9da1ffae2,0.0,1.0
c2bc7aec3893,0.0,1.0
c2bd5987baf8,17.0,1.0
c2ccba771ed1,25.0,1.0
c2d6b21c2642,495.0,0.0
c2d9470e0958,70.0,0.0
c2ea9bf3c785,207.0,0.0
c2eafb82dfe0,0.0,1.0
c2f1e36b7aa9,572.0,0.0
c2f90fd6d9f8,449.0,0.0
c2f9bb0e977c,18.0,1.0
c2fbc4ad281b,314.0,0.0
c2fe343936c9,556.0,0.0
c3036b156171,0.0,1.0
c30750f3a5ca,0.0,1.0
c30bcc36c7be,11.0,1.0
c30d9f568a29,0.0,1.0
c319d359f1ba,13.0,1.0
c31b4692dd2b,0.0,1.0
c32da46915e9,9.0,1.0
c332689a1905,405.0,0.0
c33783e6e0ed,24.0,1.0
c337c445d59f,0.0,1.0
c340003fdffb,0.0,1.0
c34773390cfd,0.0,1.0
c34e722fd80a,464.0,0.0
c35abc83639e,16.0,1.0
c35ae3389e00,191.0,0.0
c35dbc9a2c3f,9.0,1.0
c35ffa06fe4f,0.0,1.0
c3698bd8780b,55.0,
c36d3ad9cb74,11.0,1.0
c377476871fb,106.0,0.0
c377c0d090cc,70.0,0.0
c37bc58f809c,0.0,1.0
c38abacde713,0.0,1.0
c38e264e8cec,1.0,1.0
c38ed412f316,31.0,
c39257c64722,18.0,1.0
c396d1784de4,0.0,1.0
c39bc205c90f,0.0,1.0
c3a4cc7a7af6,421.0,0.0
c3b56ea96b7e,2.0,1.0
c3b7afb91e32,2.0,1.0
c3b8c501e34e,15.0,1.0
c3bbdc3e7fef,4.0,1.0
c3bd62db34f8,28.0,1.0
c3c00c368c5d,146.0,0.0
c3c228bf03d9,16.0,1.0
c3c27062012b,464.0,0.0
c3c8e4b2d324,360.0,0.0
c3d2fde8691d,23.0,1.0
c3d38cdf8f7e,207.0,0.0
c3d406b9d634,314.0,0.0
c3d54abed642,7.0,1.0
c3dbdf4bfdf5,344.0,0.0
c3dff6155e90,2.0,1.0
c3e494077211,39.0,
c3ecd10e0842,64.0,0.0
c406b0588c39,314.0,0.0
c40b4d2f72bc,6.0,1.0
c40ea7033d5b,375.0,0.0
c41079e71ad1,24.0,1.0
c416eb48b67d,20.0,1.0
c419eeafc7d7,252.0,0.0
c41cd88b25ea,4.0,1.0
c421a020c36a,146.0,0.0
c422d0fdff22,0.0,1.0
c429c4592850,1.0,1.0
c42d69078d85,9.0,1.0
c42e348a9de7,14.0,1.0
c43ba5543b93,252.0,0.0
c446bce06964,19.0,1.0
c45300829f19,314.0,0.0
c4557c5d1626,577.0,0.0
c45adb578129,24.0,1.0
c475e0831f23,30.0,1.0
c48576859331,390.0,0.0
c487467bd68d,161.0,0.0
c4892fa27cf1,39.0,
c4905e2fafb8,70.0,0.0
c4983f8810d6,541.0,0.0
c4a17851aed8,0.0,1.0
c4b11c8c198a,117.0,0.0
c4b2171b4cdc,303.0,0.0
c4b3655c0c3a,39.0,
c4b4993c32fa,2.0,1.0
c4b737ba92fc,0.0,1.0
c4b852a59b59,43.0,
c4bec67a38dd,130.0,0.0
c4c3edef38d3,556.0,0.0
c4c538277768,480.0,0.0
c4ca503b6997,541.0,0.0
c4d04198c090,11.0,1.0
c4e0526974be,3.0,1.0
c4e0eb776204,16.0,1.0
c4eaf1a328eb,480.0,0.0
c4f18e776d7b,17.0,1.0
c4fb1a4de50b,4.0,1.0
c4fbf238d378,344.0,0.0
c4fc6609e317,829.0,0.0
c4fddfff3345,572.0,0.0
c50155f2200f,34.0,
c5086827466e,191.0,0.0
c50cf379bdc9,436.0,0.0
c51001117e30,20.0,1.0
c515136e2010,191.0,0.0
c52e7c361f0d,2.0,1.0
c52e8a0888a0,14.0,1.0
c5339d959f93,449.0,0.0
c5388b6861e2,421.0,0.0
c53e37e75a19,70.0,0.0
c54804ed46e3,1.0,1.0
c549a1db0f53,19.0,1.0
c54e56858e0b,99.0,0.0
c54f56a02035,436.0,0.0
c550a3c9c56b,146.0,0.0
c55bfd4220de,10.0,1.0
c56166c1fd5e,0.0,1.0
c56436aa792e,0.0,1.0
c568ed5c67ee,0.0,1.0
c5839de229fe,344.0,0.0
c588e94aa034,0.0,1.0
c58da51daca8,130.0,0.0
c58fdcfdf4c2,12.0,1.0
c599ea13903d,0.0,1.0
c59bb6bf19de,2.0,1.0
c5a182506fdc,9.0,1.0
c5a53ee4a88f,24.0,1.0
c5ac32b56844,344.0,0.0
c5b54ddb1bc0,495.0,0.0
c5c24380a73d,3.0,1.0
c5c7c3d9f91e,1.0,1.0
c5d8189424a6,480.0,0.0
c5e2f3bc72de,207.0,0.0
c5e7e7aab259,7.0,1.0
c5f35df2a8fa,0.0,1.0
c60491d86a4d,84.0,0.0
c60741ef727f,222.0,0.0
c607f98c056a,0.0,1.0
c60fa37a71ac,161.0,0.0
c61434ed0548,2.0,1.0
c616e953fda5,0.0,1.0
c61ad9541e50,0.0,1.0
c620e5216342,6.0,1.0
c624fb0f2da5,592.0,0.0
c62a480f1a6f,146.0,0.0
c62bd3d1838f,24.0,1.0
c63855c708f8,2.0,1.0
c63ad13e3555,1.0,1.0
c63e0115e601,480.0,0.0
c640f7e819a8,436.0,0.0
c645ce0f8d5b,3.0,1.0
c649823df852,146.0,0.0
c64b6691e7e7,16.0,1.0
c6654d08a2eb,2.0,1.0
c672b2533c7f,0.0,1.0
c67703cc2412,24.0,1.0
c67a17a9cce2,360.0,0.0
c67b847646b1,15.0,1.0
c6800eb296be,2.0,1.0
c681b4f770b6,526.0,0.0
c68b11bce1b5,4.0,1.0
c68bd6f85131,9.0,1.0
c6906a13669b,0.0,1.0
c69116d751a1,9.0,1.0
c69435c90914,0.0,1.0
c695dcc75139,9.0,1.0
c69cd491b78b,405.0,0.0
c6b42dfe43a6,9.0,1.0
c6b465988ded,146.0,0.0
c6bc177ad6a8,464.0,0.0
c6c159d82d56,0.0,1.0
c6d130f74310,1.0,1.0
c6d347e48a7e,654.0,0.0
c6dad7f07bb6,1.0,1.0
c6dbbec125eb,4.0,1.0
c6df08f8843e,0.0,1.0
c6e4628dbf10,368.0,0.0
c6e5a7752328,84.0,0.0
c6faeafffefd,464.0,0.0
c7048f33b195,5.0,1.0
c715cc259c3e,344.0,0.0
c7187f00dc8e,1.0,1.0
c72689fc45d3,5.0,1.0
c72a94ae0581,28.0,1.0
c732810e0081,0.0,1.0
c733b4446093,6.0,1.0
c740118f5279,0.0,1.0
c74a9386b271,161.0,0.0
c7612affed9e,16.0,1.0
c7661d8d5185,623.0,0.0
c767afc4a790,421.0,0.0
c77b5e8e6817,0.0,1.0
c77c42736940,70.0,0.0
c785cec1c61c,592.0,0.0
c79447f55ef1,0.0,1.0
c79cad9a8050,2.0,1.0
c79cf8424299,1.0,1.0
c7a8a0064ea6,2.0,1.0
c7b17c23f4a5,2.0,1.0
c7b1e08ce941,207.0,0.0
c7b5d2ec3b92,1.0,1.0
c7bf1d554487,572.0,0.0
c7c30665d016,252.0,0.0
c7c76622fe3d,13.0,1.0
c7ccdcdc35b3,39.0,
c7d80902c102,1.0,1.0
c7d998bf4ba4,371.0,0.0
c7da4cb6579b,0.0,1.0
c7edee6d5fc1,480.0,0.0
c7f9c40f3908,344.0,0.0
c7fdc71ac7b9,3.0,1.0
c7fdc903eebe,70.0,0.0
c80091c2f658,360.0,0.0
c8021590c8d1,0.0,1.0
c8075cb9f986,375.0,0.0
c8081cc23845,24.0,1.0
c809854cfcb1,360.0,0.0
c80a3299f66d,360.0,0.0
c80ae649cf79,0.0,1.0
c80b4b33013d,0.0,1.0
c80e0aa4bd13,449.0,0.0
c8146b1569db,375.0,0.0
c817288bade0,58.0,
c8187504d184,375.0,0.0
c81a245f704b,526.0,0.0
c81e3c52e25a,32.0,
c82c24dd3a43,161.0,0.0
c82e7bb5fc5c,0.0,1.0
c8340243947d,4.0,1.0
c8354c339636,541.0,0.0
c83824446051,70.0,0.0
c83bbf027863,6.0,1.0
c83fc4adba68,99.0,0.0
c840ff5f9fae,0.0,1.0
c8432c446e7f,329.0,0.0
c84b1e058c68,541.0,0.0
c8660625b4c7,0.0,1.0
c868e4e25583,2.0,1.0
c86a198ea2ca,0.0,1.0
c871981be794,24.0,1.0
c87561976a55,495.0,0.0
c8907ca922ce,4.0,1.0
c89148ac0542,0.0,1.0
c895b046ea86,70.0,0.0
c8999d2249ec,480.0,0.0
c89cc9f4c4e2,0.0,1.0
c8a30506c5d1,21.0,1.0
c8a788b3d3ed,27.0,1.0
c8a8a733ba99,0.0,1.0
c8aa4db14449,0.0,1.0
c8c08036f238,39.0,
c8c2073576d1,464.0,0.0
c8c5dcedb8da,0.0,1.0
c8cbc62bef24,495.0,0.0
c8d8d3bff0ac,39.0,
c8dab51e5d23,191.0,0.0
c8ebae796aa7,299.0,0.0
c8f2932c4f59,24.0,1.0
c8f5b643aa42,252.0,0.0
c9042bdec1a4,31.0,
c91b0737835c,299.0,0.0
c929852afe19,314.0,0.0
c92e57e32991,526.0,0.0
c9325524a77a,69.0,0.0
c93c9f5b243f,283.0,0.0
c940c6a8e49e,0.0,1.0
c9412c5632a9,191.0,0.0
c945bb46c702,7.0,1.0
c946505910c3,464.0,0.0
c953ebc7a59f,375.0,0.0
c954c1a373f4,4.0,1.0
c9574a6d0979,222.0,0.0
c95a7c3256dc,449.0,0.0
c95f957e6878,0.0,1.0
c966967e92af,623.0,0.0
c974a2bec857,526.0,0.0
c977e0fe1bab,207.0,0.0
c977ec22c987,38.0,
c979f95995c6,4.0,1.0
c9802b8931e4,130.0,0.0
c989d66de7e0,222.0,0.0
c98f4d71fd2a,21.0,1.0
c998f74152a3,39.0,
c9a221b860e2,511.0,0.0
c9a965bd4db5,556.0,0.0
c9a98a5439bd,24.0,1.0
c9ab9d3aaae2,654.0,0.0
c9bdb27b6baa,3.0,1.0
c9c30b587d00,5.0,1.0
c9c3d7f426bf,222.0,0.0
c9c3e257dc1a,5.0,1.0
c9c62ec60763,161.0,0.0
c9cca537910a,2.0,1.0
c9d31bbab39f,713.0,0.0
c9d40d023943,130.0,0.0
c9d46b6398c3,449.0,0.0
c9e0d7849bc6,0.0,1.0
c9e1174ec96c,449.0,0.0
c9e86c4bf697,0.0,1.0
c9eb825f2a40,344.0,0.0
c9ecd3db8c4a,16.0,1.0
c9ed87c39c46,115.0,0.0
ca027c81a5ec,69.0,0.0
ca03d1aa78ef,0.0,1.0
ca13b69cbf70,84.0,0.0
ca17736d9f9d,0.0,1.0
ca195c44913c,5.0,1.0
ca1ce1c56b07,15.0,1.0
ca245652e1b0,2.0,1.0
ca25bc8ed113,1.0,1.0
ca2624afaef0,0.0,1.0
ca2a0db1783f,526.0,0.0
ca2b3095d38b,0.0,1.0
ca41828b6eb1,135.0,0.0
ca5ec7d1e9f0,4.0,1.0
ca627c362388,24.0,1.0
ca669662c2ac,0.0,1.0
ca7312ee9b13,421.0,0.0
ca75a8262424,0.0,1.0
ca85256115bd,0.0,1.0
ca86a2529248,9.0,1.0
ca8d01094399,161.0,0.0
ca903898be7c,43.0,
ca927c0782a7,9.0,1.0
ca953aa0dfeb,299.0,0.0
ca973c0d0a7d,0.0,1.0
ca9e9baf20f2,84.0,0.0
caa6a33dd215,405.0,0.0
cab22caeac0a,62.0,0.0
cab77198077e,84.0,0.0
cacccd2ec45f,375.0,0.0
cad2e0f2f3ca,0.0,1.0
cad3bef60175,360.0,0.0
cad50d4260c4,3.0,1.0
cadf31ff0d63,0.0,1.0
cadf8ca5a407,61.0,0.0
cae541b53988,623.0,0.0
cae8ae2ebceb,84.0,0.0
caf156fd1f48,344.0,0.0
caf71c639384,0.0,1.0
cafa9188c6a9,0.0,1.0
cafed20eb3c9,436.0,0.0
cb0607ecf732,0.0,1.0
cb0f37f785d6,3.0,1.0
cb1299f073c1,3.0,1.0
cb17b54296c4,10.0,1.0
cb186feb6970,15.0,1.0
cb2667303040,42.0,
cb3485efdcd3,283.0,0.0
cb3b8e699d63,6.0,1.0
cb41aef2b42f,1.0,1.0
cb47f5e6c747,115.0,0.0
cb4d28aa611d,191.0,0.0
cb594e4e49a6,9.0,1.0
cb654f9a7b5e,6.0,1.0
cb714ba7c84d,11.0,1.0
cb76789c29a3,8.0,1.0
cb7b432cf7c6,9.0,1.0
cb886b9b3833,2.0,1.0
cb8af8430601,1.0,1.0
cb8f6572cfef,344.0,0.0
cb919df91af6,556.0,0.0
cb94e8ca9715,12.0,1.0
cb973619a8c2,0.0,1.0
cba104547e35,21.0,1.0
cba46f3229e4,0.0,1.0
cba6f7d8ba90,0.0,1.0
cbaf2ffc990a,511.0,0.0
cbb337646fcd,375.0,0.0
cbb5ed97ca4b,449.0,0.0
cbb80735d41e,0.0,1.0
cbbb6d1f5aea,480.0,0.0
cbbcde31b6d9,572.0,0.0
cbc48e19edcc,55.0,
cbc50be8df2b,572.0,0.0
cbc58c17eb88,3.0,1.0
cbcb5d2769b3,222.0,0.0
cbd7688adb86,0.0,1.0
cbdcb5eacd75,7.0,1.0
cbdfce0cc237,405.0,0.0
cbdff7d5a7a5,10.0,1.0
cbf7322bf426,6.0,1.0
cc0474f674c3,24.0,1.0
cc0f72085cd7,449.0,0.0
cc12cacfc6f8,146.0,0.0
cc147ba50642,526.0,0.0
cc1540f64b9a,70.0,0.0
cc2572bc6fbb,0.0,1.0
cc260603a442,375.0,0.0
cc2efc53dad3,10.0,1.0
cc317784808e,16.0,1.0
cc327bc98532,268.0,0.0
cc418b796159,421.0,0.0
cc41c5efab67,12.0,1.0
cc41eabe28b4,360.0,0.0
cc4a6f4e9898,3.0,1.0
cc502109adb0,360.0,0.0
cc515fe2a2b5,0.0,1.0
cc5177a9cce6,19.0,1.0
cc56d087bbba,375.0,0.0
cc582a6803ac,164.0,0.0
cc66d40104ea,0.0,1.0
cc675cfff806,30.0,1.0
cc6fa9de6e46,0.0,1.0
cc771833a200,2.0,1.0
cc7a08e0263e,390.0,0.0
cc7b7ca1a1af,130.0,0.0
cc7b88d27280,1.0,1.0
cc7c36bdbf74,20.0,1.0
cc7ec48aa4d0,7.0,1.0
cc832734d658,526.0,0.0
cc8c331d45d6,22.0,1.0
ccaf1f454cce,495.0,0.0
ccc0c0d99067,179.0,0.0
ccce60ad9d57,449.0,0.0
cccea982ab97,0.0,1.0
ccd51a36a621,27.0,1.0
ccd73f7902aa,12.0,1.0
ccdabd937a15,526.0,0.0
ccdac213e35f,268.0,0.0
cce0fad0bab0,130.0,0.0
cce289f4446c,207.0,0.0
ccea793779e5,2.0,1.0
cceca36199ba,1.0,1.0
cced4a3bc1ec,98.0,0.0
ccf2790ec6c1,0.0,1.0
ccf439ffacc6,4.0,1.0
ccf9ec5cd204,0.0,1.0
ccfb00e0a4e0,0.0,1.0
cd0163136962,1.0,1.0
cd038b758416,128.0,0.0
cd0d2ec8e0c9,0.0,1.0
cd1053721f58,511.0,0.0
cd1244266283,84.0,0.0
cd23fe738b92,511.0,0.0
cd336226b5d6,344.0,0.0
cd424261e306,39.0,
cd6118f4c88e,30.0,1.0
cd7115ea9f28,421.0,0.0
cd72bb6cbc1a,0.0,1.0
cd7c26ef78f5,0.0,1.0
cd8191f851d2,4.0,1.0
cd89c7f0960f,4.0,1.0
cd8a5b1b15d2,1.0,1.0
cd8d33606246,0.0,1.0
cd920924b3db,592.0,0.0
cd946f2bc053,0.0,1.0
cda596741531,70.0,0.0
cda6e1354f39,19.0,1.0
cdb60473549d,0.0,1.0
cdb8959497a2,2.0,1.0
cdbe614f79d6,9.0,1.0
cdc108fcee7b,9.0,1.0
cdc655d5faef,0.0,1.0
cdc661da171b,0.0,1.0
cdc6d7fa3dea,0.0,1.0
cdca86e136c6,0.0,1.0
cdcc8c5c7e53,0.0,1.0
cdd65e839fdd,329.0,0.0
cdd9f104b20f,237.0,0.0
cde485cb5e06,541.0,0.0
cde6d3fdd755,84.0,0.0
cdf458c38004,176.0,0.0
cdfddbce99fe,0.0,1.0
ce0dd8d5eea8,511.0,0.0
ce0f3b0446b5,556.0,0.0
ce13fcbbcdd7,22.0,1.0
ce170f74d767,0.0,1.0
ce182e762617,0.0,1.0
ce372c9c2c29,0.0,1.0
ce3b0466b123,11.0,1.0
ce3d029c5566,6.0,1.0
ce4018595324,99.0,0.0
ce515bd48425,70.0,0.0
ce5cc7e03114,480.0,0.0
ce5cd08585fd,0.0,1.0
ce5fad838a7d,526.0,0.0
ce6d40add4d1,592.0,0.0
ce78b1ebaaf0,511.0,0.0
ce88ef9ff8cb,39.0,
ce8ca03c3931,4.0,1.0
ce9097db0add,70.0,0.0
ce928e4b9a8f,39.0,
ce97a4f7c0cf,14.0,1.0
ce9d03940b80,511.0,0.0
cea38baa4db1,1.0,1.0
cea5c074e754,1.0,1.0
ceaa595f00d1,360.0,0.0
ceb1942f4bca,0.0,1.0
cebf8fe61a6b,541.0,0.0
cec4539316e1,0.0,1.0
cec498bb42f7,495.0,0.0
cec9b62ddc35,541.0,0.0
cecb58ce7ff2,7.0,1.0
ced1712ab1f6,2.0,1.0
cedbd0c29a0f,0.0,1.0
cee20be39ba9,0.0,1.0
cee91bf9773a,127.0,0.0
cef227e86603,0.0,1.0
cf01c97a9db1,480.0,0.0
cf0a0b0bec6c,207.0,0.0
cf11ab84fc53,0.0,1.0
cf2222648745,7.0,1.0
cf2a68366cba,14.0,1.0
cf2cfb2ff59d,8.0,1.0
cf366a892c0d,464.0,0.0
cf4a3aeba15a,161.0,0.0
cf527deeb2f7,495.0,0.0
cf60a2541df9,0.0,1.0
cf63040bb37c,421.0,0.0
cf665ee37ff1,70.0,0.0
cf6bb240c9c1,0.0,1.0
cf6f24b1d6dc,70.0,0.0
cf740ca1d854,0.0,1.0
cf765f068181,421.0,0.0
cf76ab605e3d,485.0,0.0
cf7a596da6d9,84.0,0.0
cf7aeb442458,11.0,1.0
cf7fb284fa74,84.0,0.0
cf8e9e7bd578,237.0,0.0
cf95af45fda9,375.0,0.0
cf9958e6e362,526.0,0.0
cf9b3bf2611e,7.0,1.0
cfa2ccfe23d9,669.0,0.0
cfa8d270b218,4.0,1.0
cfa9089a4cbc,10.0,1.0
cfaae8432824,405.0,0.0
cfbb207280f2,0.0,1.0
cfbd7fb0c07e,70.0,0.0
cfc0ed083773,329.0,0.0
cfc3b134dcee,684.0,0.0
cfcd088c9fc5,161.0,0.0
cfcf64dd88f8,314.0,0.0
cfdbb688bef4,31.0,
cfdbecf9831f,39.0,
cfe0fb281ab8,1.0,1.0
cfe9f86860e2,84.0,0.0
cfea2cc80265,360.0,0.0
cfecaf60f1a2,17.0,1.0
cfeec4da435d,572.0,0.0
cff0470a8f5a,0.0,1.0
cff4f695a5a8,0.0,1.0
cff7751a4948,0.0,1.0
cffcdccb11c8,0.0,1.0
cffe93e8b572,24.0,1.0
d0000c151570,0.0,1.0
d001c68cb3be,24.0,1.0
d00247bf8a31,0.0,1.0
d00c36775d19,36.0,
d00d707fb634,449.0,0.0
d01283c5ef55,360.0,0.0
d017c2a58d1a,4.0,1.0
d01ef9e9b596,299.0,0.0
d03465bc4bed,526.0,0.0
d03c11ead0bb,436.0,0.0
d03cc161da54,2.0,1.0
d03d1b0a3158,161.0,0.0
d04b177e89ef,405.0,0.0
d04c26aecacb,360.0,0.0
d0542d1f32c0,375.0,0.0
d05653075322,449.0,0.0
d05a54644fca,2.0,1.0
d061a6cec230,405.0,0.0
d066e98f2cae,0.0,1.0
d068643b36f1,421.0,0.0
d06f0a135d90,654.0,0.0
d0749e1f1cd4,9.0,1.0
d0763df7d003,55.0,
d07c9a443ae9,299.0,0.0
d092c5d726ec,11.0,1.0
d0952aec168e,0.0,1.0
d0a24f50964f,0.0,1.0
d0ae73c89a15,449.0,0.0
d0be0f9e0b95,113.0,0.0
d0d0a4a9eaa1,1.0,1.0
d0dc99d4615d,495.0,0.0
d0df5058caeb,1.0,1.0
d0ea93ec5b81,360.0,0.0
d0f39ed4ff61,3.0,1.0
d0f88f31872f,376.0,0.0
d0f9ef5c8cd6,55.0,
d0fce496ab8a,55.0,
d0fe57b2f215,252.0,0.0
d0ff9816f47d,390.0,0.0
d10211da132d,0.0,1.0
d104865ae5ca,329.0,0.0
d1071bb29147,1.0,1.0
d10dbec11556,11.0,1.0
d10fb8b1b785,0.0,1.0
d1106a374da3,421.0,0.0
d1213a38940d,6.0,1.0
d12e300606c7,8.0,1.0
d13483c0f6c3,84.0,0.0
d13d2b8fdfe4,0.0,1.0
d140e32ac683,0.0,1.0
d14da39c94ea,42.0,
d1511ed10b49,314.0,0.0
d156e4b3824c,0.0,1.0
d15bb33746ac,0.0,1.0
d15be260eadb,161.0,0.0
d15dcf219f6f,714.0,0.0
d16499fe965f,70.0,0.0
d17602de65d6,0.0,1.0
d17cf3913e97,55.0,
d18cb6f93691,9.0,1.0
d19167239339,526.0,0.0
d19b842681de,0.0,1.0
d19cb1b5b1d7,57.0,
d19e04c277db,99.0,0.0
d19e295c629e,3.0,1.0
d1a3ce80b6f1,146.0,0.0
d1a41837a3f0,1.0,1.0
d1a71ed26f5b,24.0,1.0
d1a7f5ad7601,344.0,0.0
d1a914671931,9.0,1.0
d1ac7c359a5b,11.0,1.0
d1b34bc01e12,9.0,1.0
d1be48908c54,421.0,0.0
d1d115000cbe,0.0,1.0
d1d4b82ffcb9,9.0,1.0
d1d6cf4c3a6c,1.0,1.0
d1dbf8772a6a,299.0,0.0
d1e48e3ef3a1,39.0,
d1ed5ef65c2f,0.0,1.0
d1ed79f817d3,344.0,0.0
d1f689d8d8d1,2.0,1.0
d1f9ea3637ac,130.0,0.0
d1fb4ce9fa7a,464.0,0.0
d1fd5018c6e0,348.0,0.0
d20c2d970d98,0.0,1.0
d21223c6b59f,55.0,
d21b91c14e58,8.0,1.0
d22e5f214c13,2.0,1.0
d232d2ab58f6,654.0,0.0
d23bccf93ffc,526.0,0.0
d23beac769ff,0.0,1.0
d23d40e80baf,344.0,0.0
d245b3927c1e,55.0,
d2468b054d91,61.0,0.0
d24fe899506d,0.0,1.0
d25fe9cf94ab,17.0,1.0
d26245aa6615,130.0,0.0
d26a9f2d8741,0.0,1.0
d2793ad128df,0.0,1.0
d27e449f777f,222.0,0.0
d27e8ee1deec,344.0,0.0
d27eaa167d19,0.0,1.0
d281e50711d3,27.0,1.0
d289d39b9fb2,39.0,
d28d7e52d514,34.0,
d28dad517f34,0.0,1.0
d2932a9d4511,405.0,0.0
d29ca304392c,99.0,0.0
d2a827f6c326,0.0,1.0
d2b773700c63,0.0,1.0
d2bed7cb11ec,436.0,0.0
d2c32260a843,1.0,1.0
d2c71a89d7c5,7.0,1.0
d2d32b94019f,31.0,
d2d9a2e4bd73,55.0,
d2db6711cdc6,9.0,1.0
d2f6484c783e,360.0,0.0
d2f69f2f84ad,0.0,1.0
d2f7633cbfb8,495.0,0.0
d31223f35f51,344.0,0.0
d31262da3b7f,1.0,1.0
d315b0d64f98,31.0,
d330626b01c7,360.0,0.0
d33e27c4418a,0.0,1.0
d34529347743,449.0,0.0
d34c8af963c4,55.0,
d354d15d87cd,1.0,1.0
d35710e0ba6d,4.0,1.0
d35f2b755f43,0.0,1.0
d362d461a34b,526.0,0.0
d36561673a6d,2.0,1.0
d36e18c91ce4,0.0,1.0
d36ed54d9f37,0.0,1.0
d3727bc80149,329.0,0.0
d37cd67013cc,0.0,1.0
d37df57012e1,283.0,0.0
d37f0b29bd97,9.0,1.0
d391f5886527,234.0,0.0
d394339d6dbc,5.0,1.0
d396df31be43,0.0,1.0
d3981d9011b7,299.0,0.0
d39b8e592eb3,9.0,1.0
d3a645252f5e,360.0,0.0
d3a8537971ed,31.0,
d3ac1d3a4f82,480.0,0.0
d3c633fa3b62,4.0,1.0
d3c982869f12,0.0,1.0
d3ccfd45cb18,24.0,1.0
d3d77ff094e0,16.0,1.0
d3d7c5dfbb0f,556.0,0.0
d3e05d836845,592.0,0.0
d3fac05bd119,0.0,1.0
d401b8b5e7e4,24.0,1.0
d4085bb10ac4,84.0,0.0
d40a68ba68d5,1.0,1.0
d41786303925,0.0,1.0
d42909c32884,16.0,1.0
d4296803b6ce,161.0,0.0
d429cc223480,464.0,0.0
d42aaa9f0c6c,70.0,0.0
d42c705e8e8a,13.0,1.0
d4445e5ce897,15.0,1.0
d4462104d97d,0.0,1.0
d4473fc9cc24,329.0,0.0
d449d129e8c7,9.0,1.0
d4506707223d,1.0,1.0
d4507ebb85ad,283.0,0.0
d45293e49404,0.0,1.0
d45a0b01db3c,0.0,1.0
d466f5f7a9b6,1.0,1.0
d47816cafc33,344.0,0.0
d4818fa9a516,19.0,1.0
d4839ddb5b01,0.0,1.0
d48529bc9685,464.0,0.0
d4878149ca69,2.0,1.0
d48df6b7792f,12.0,1.0
d492c200f245,495.0,0.0
d49aa38a907a,0.0,1.0
d49d81b06a6b,70.0,0.0
d4a1d3677cf4,5.0,1.0
d4aac50d602f,14.0,1.0
d4b571c3e9c0,0.0,1.0
d4cca8b58eab,0.0,1.0
d4d72bf3b30b,5.0,1.0
d4da2c99f657,0.0,1.0
d4ddef23f7e1,84.0,0.0
d4e435950627,239.0,0.0
d4eb9900d46c,464.0,0.0
d4f71ce3561b,4.0,1.0
d4f9f0ce3972,0.0,1.0
d4ff540a7967,0.0,1.0
d5012b6b0ddc,4.0,1.0
d50395a388c2,0.0,1.0
d50b767441fc,0.0,1.0
d50ea7f0bd46,0.0,1.0
d5130f9403c8,39.0,
d514f0cfede6,146.0,0.0
d519b6a389af,344.0,0.0
d522a7e57e9c,0.0,1.0
d52dd2848a0f,55.0,
d530c487d650,27.0,1.0
d531eff0b2d5,0.0,1.0
d535fdb820b5,0.0,1.0
d5360ca83f72,436.0,0.0
d537b6152870,292.0,0.0
d53d3671b767,390.0,0.0
d53d61dac836,314.0,0.0
d54197e8a05c,421.0,0.0
d5442652eca9,344.0,0.0
d54a7e2b1922,0.0,1.0
d55403b2b005,99.0,0.0
d5562e96dbf0,39.0,
d558411c87e6,0.0,1.0
d560c6086867,9.0,1.0
d56195f4f015,4.0,1.0
d563bd1d6670,9.0,1.0
d5664107899a,3.0,1.0
d56911024447,2.0,1.0
d56c521ff5dd,0.0,1.0
d56d96af7c5a,405.0,0.0
d5713335c63c,16.0,1.0
d57cdca1506e,70.0,0.0
d57d0930da43,0.0,1.0
d57e1e51c2c2,0.0,1.0
d584039d26b0,299.0,0.0
d586bec92363,268.0,0.0
d58d0d9f3a85,5.0,1.0
d58d6a34d98e,314.0,0.0
d5937ef217e9,14.0,1.0
d59462031aa7,436.0,0.0
d59ac8acb899,24.0,1.0
d59d91d81fda,0.0,1.0
d5a372632c85,73.0,0.0
d5ab363c6f36,207.0,0.0
d5b04096d80d,24.0,1.0
d5b0e1fda250,24.0,1.0
d5b397b59d96,30.0,1.0
d5c3347adaa6,344.0,0.0
d5c6e49b7477,9.0,1.0
d5c7eea8b496,0.0,1.0
d5caa15524fe,0.0,1.0
d5cd8ec48792,0.0,1.0
d5d7df727af4,0.0,1.0
d5ee71f20d8d,176.0,0.0
d5f005988023,0.0,1.0
d5fc9b1e8cb6,556.0,0.0
d602eb50aec3,1.0,1.0
d60a9064e9e8,161.0,0.0
d60ca4f0a9d9,6.0,1.0
d62233311e63,0.0,1.0
d6249df48478,464.0,0.0
d6290dfab4ff,0.0,1.0
d62e28d06fab,0.0,1.0
